Tweet_ID,Raw_text,Cleaned_text,Created_at,Sentiment,Annotation
7.53268e+17,i'm truly sorry i get sad over nothing i'm sorry i feel everything at once i'm really sorry i'm so screwed up i'm sorry i mess everything up,sad feel screwed mess,7/13/16 16:40,-0.3375,S6_Feeling_Bad_About_Yourself
7.53261e+17,"typing 'haha' when you can't even smile, acting like you're happy when all you want to do is cry, tell everyone you're okay when you're  not",typing 'haha' smile acting happy cry,7/13/16 16:14,0.325,S2_Feeling_Down
7.53258e+17,"the worst feeling is when someone makes you feel special, then suddenly leaves you hanging and you have to act like you don't care at all.",worst feeling feel suddenly leaves hanging care,7/13/16 16:00,-0.5,S6_Feeling_Bad_About_Yourself
7.53257e+17,"when you're happy, you enjoy the song, but when you're sad, you understand the lyrics.",happy enjoy song sad understand lyrics,7/13/16 15:59,0.2333333333333334,Other
7.53255e+17,Everybody has gone through something that has changed them in a way that they could never ever go back to the person they once were.,changed person,7/13/16 15:50,0.0,Other
7.53253e+17,I think it's really sad and hurtful when that one person you love and would do anything for. Only contacts you when they want something.,sad hurtful person love contacts,7/13/16 15:41,0.0,S2_Feeling_Down
7.53251e+17,"""why are you sad?"" 
""i don't know anymore.""",sad,7/13/16 15:34,-0.5,S2_Feeling_Down
7.53244e+17,Celebs before and after makeup.  #3 is nearly unrecognizable!  Who knew? https://t.co/AdsI9RV2By,celebs makeup unrecognizable knew,7/13/16 15:05,0.0,Other
7.53243e+17,"sometimes we keep our feelings to ourselves, because we know nobody would ever understand.",feelings understand,7/13/16 15:02,0.0,S1_little_interest
7.53214e+17,Priceless Autocorrect Text Disasters: Don't let them happen to you. https://t.co/etlrpUDtCV,priceless autocorrect text disasters happen,7/13/16 13:05,1.0,Other
7.53214e+17,Sometimes its easier to pretend you dont care than to admit its killing you.,easier pretend dont care admit killing,7/13/16 13:05,0.0,S2_Feeling_Down
7.53212e+17,"No matter what, you will never understand someones pain, until you're the one feeling it.",matter understand someones pain feeling,7/13/16 13:00,0.0,Other
7.53211e+17,"Please tell loved ones you love them them, as you never know you could miss the chance. Then it's to late, i'm taking some personal time off",loved love chance late personal time,7/13/16 12:54,0.22499999999999998,Other
7.532e+17,"Sometimes I just wish that I could fast forward time, just to see if it's all worth it in the end.",fast forward time worth,7/13/16 12:11,0.25,S2_Feeling_Down
7.53198e+17,Silence speaks when words cannot...,silence speaks,7/13/16 12:01,0.0,Other
7.53194e+17,"you smile, but you want to cry. you talk, but you just want to be quiet. you pretend like you're happy but you aren't, you're breaking down.",smile cry talk quiet pretend happy breaking,7/13/16 11:46,0.3666666666666667,S2_Feeling_Down
7.53188e+17,Negative thoughts will destroy you. Always do your best to keep a positive attitude.,negative thoughts destroy positive attitude,7/13/16 11:25,-0.0909090909090909,S2_Feeling_Down
7.53185e+17,"""@Yourestillloved: @crakkmeup95 please let your followers or you convince that @UStayStrongx is important to us"" Of course hun&amp;lt;3",followers convince hunamplt3,7/13/16 11:12,0.0,Other
7.53184e+17,People get so used to hearing lies that the truth doesn't even seem real anymore.,people hearing lies truth,7/13/16 11:07,0.0,Other
7.53184e+17,The Most Shameful Prom Pics of All Time! I hope your prom pics didn't look like this. https://t.co/i8WWJePVXU,shameful prom pics time hope prom pics,7/13/16 11:05,0.0,Other
7.53181e+17,"When you stop chasing the wrong things, you give the right things a chance to catch you!",chasing wrong things things chance catch,7/13/16 10:57,-0.5,Other
7.5317e+17,Please send loving and supportive tweets to @borderlinerrr she is feeling suicidal. She needs us&amp;lt;3,send loving supportive tweet feeling suicidal usamplt3,7/13/16 10:10,0.55,Other
7.53167e+17,i would just like to say fuck you to everyone who made me feel inadequate and worthless growing up and ruining my self confidence for years.,fuck feel inadequate worthless growing ruining confidence years,7/13/16 10:00,-0.6000000000000001,S6_Feeling_Bad_About_Yourself
7.53156e+17,"overthinking killed my happiness, insecurites killed my self esteem, lies killed my trust.",thinking killed happiness securite killed esteem lies killed trust,7/13/16 9:15,0.02499999999999998,S2_Feeling_Down
7.53153e+17,WTF Wedding Pictures! I can't believe these are real wedding photos! https://t.co/Mb6dxcUBff,wtf wedding pictures wedding photos,7/13/16 9:05,-0.5,Other
7.53148e+17,"Don't let your ears hear what your eyes didn't see, and don't let your mouth say what your heart doesn't feel.",ears hear eyes mouth heart feel,7/13/16 8:43,0.0,Other
7.53136e+17,i am constantly torn between wanting to fix myself and wanting to destroy myself.,constantly torn destroy,7/13/16 7:57,-0.1,S9_Suicidal_Thoughts
7.53123e+17,Ever wonder why everybody else is in a relationship and you're still single? This is Why! https://t.co/p56XbtCtV1,relationship single,7/13/16 7:05,-0.07142857142857142,Other
7.53118e+17,David Beckham's Hairstyles Through The Years - https://t.co/bLUpi0a7UF https://t.co/hWdjSrfQJW,david beckham hairstyles years,7/13/16 6:46,0.0,Other
7.53118e+17,I can be changed by what happens to me. But I refuse to be reduced by it!,changed refuse reduced,7/13/16 6:46,0.0,Other
7.53117e+17,do you ever tell someone something and they don't react the way you wanted them to react and you immediately regret ever opening your mouth.,react wanted react regret opening mouth,7/13/16 6:41,0.0,Other
7.53117e+17,Must Watch TV Shows This Fall - https://t.co/uACssLRsaf https://t.co/97RoIqmkSV,watch tv fall,7/13/16 6:39,0.0,Other
7.53115e+17,Things That All Girls Should Have - https://t.co/QkzJXNUKup https://t.co/5zohG42UFm,things girls,7/13/16 6:31,0.0,Other
7.53112e+17,Inexpensive Ways to Spend Time with Your Friends - https://t.co/ytPDL9Isq3 https://t.co/nQd8xprEDV,inexpensive ways spend time friends,7/13/16 6:20,0.0,Other
7.53103e+17,"everyone always asks ""are you okay?"" for the sake of asking but no one really cares enough to see through the all ""i'm fine just tired"" lies",asks sake cares fine tired lies,7/13/16 5:44,0.008333333333333331,S2_Feeling_Down
7.531e+17,Donâ€™t get upset when someone starts putting you down. Theyâ€™re only doing it because theyâ€™re unhappy with themselves.,dont upset starts putting unhappy,7/13/16 5:34,-0.6,Other
7.53093e+17,Ugly ducking celebs: I can't believe Taylor Swift used to look like this! https://t.co/7XsVUDWDxc,ugly ducking celebs taylor swift,7/13/16 5:05,-0.7,Other
7.53088e+17,"I hate when i'm alone, i think, when i think remember,. when i remember, i feel pain, when I feel pain, i cry, when i cry, i can't stop!",hate remember remember feel pain feel pain cry cry,7/13/16 4:47,-0.8,S6_Feeling_Bad_About_Yourself
7.53086e+17,"sometimes when we say â€œiâ€™m okâ€ù, we want somebody to look at us and say, â€œi know youâ€™re not.""",,7/13/16 4:37,0,S2_Feeling_Down
7.53073e+17,I don't even understand myself any more.,understand,7/13/16 3:45,0.0,S2_Feeling_Down
7.5307e+17,I constantly tell myself ''I'm done'' but then I find myself trying again.,constantly ''i'm '' find,7/13/16 3:35,0.0,Other
7.53064e+17,"You never know how strong you are, until being strong is the only choice you have!",strong strong choice,7/13/16 3:09,0.4333333333333333,Other
7.53063e+17,"""why are you sad?"" 
""i don't know anymore.""",sad,7/13/16 3:06,-0.5,S2_Feeling_Down
7.53063e+17,VERY inappropriate vintage ads. What were they thinking? https://t.co/vqwTMQ6E5Q,inappropriate vintage ads thinking,7/13/16 3:05,0.0,Other
7.53056e+17,"have you ever wanted to cry but no tears came out, so you just stare blankly into space while feeling your heart break into pieces.",wanted cry tears stare blankly space feeling heart break pieces,7/13/16 2:40,0.0,S2_Feeling_Down
7.53048e+17,i seriously overthink everything which makes me stress myself out and it creates problems that weren't even there in the first place.,stress creates problems place,7/13/16 2:07,0.0,S2_Feeling_Down
7.5304e+17,Always be nice to people who don't deserve it. Because sometimes it's those people that need help and support the most.,nice people deserve people support,7/13/16 1:35,0.6,Other
7.53037e+17,"when youâ€™re ignored by someone whose attention means the most to you, is the worst feeling. you start to over think and it eats away at you.",attention worst feeling start eats,7/13/16 1:23,-1.0,S6_Feeling_Bad_About_Yourself
7.53033e+17,These swimming pools are insane! #2 is a sick pool on top of a skyscraper! Totally want one! https://t.co/v7Oxpp3DnZ,swimming pools insane sick pool top skyscraper totally,7/13/16 1:05,-0.3035714285714286,Other
7.53024e+17,The way you treat yourself sets the standard for others on how you demand to be treated. Don't settle for anything other than respect.,treat sets standard demand treated settle respect,7/13/16 0:32,0.0,Other
7.53018e+17,I hope you all  find someone who makes flowers grow in even the saddest parts of you&amp;lt;3,hope find flowers grow saddest parts amplt3,7/13/16 0:08,0.0,Other
7.53016e+17,i hate the fact that i cry when i'm angry and that's the worst thing ever because you're trying to act tough and mean but instead you cry.,hate fact cry angry worst thing tough cry,7/13/16 0:00,-0.6722222222222222,S6_Feeling_Bad_About_Yourself
7.53003e+17,"Never give up on something you really want. Itâ€™s difficult to wait, but worse to regret!",difficult wait worse regret,7/12/16 23:09,-0.45,Other
7.53002e+17,"If these photos were taken a half-second later they'd be entirely unspectacular. Instead, they're internet gold. https://t.co/jMKsSQLgp3",photos half y'd unspectacular y're internet gold,7/12/16 23:05,-0.16666666666666666,Other
7.53002e+17,"Just remember that sometimes, the way you think about a person isn't the way they actually are.",remember person,7/12/16 23:03,0.0,Other
7.52992e+17,Sometimes people are the strongest when they have no one to hold them up!,people strongest hold,7/12/16 22:23,0.0,Other
7.52984e+17,"""Why didn't you tell anyone?""
""no one asked""",asked,7/12/16 21:54,0.0,Other
7.52983e+17,"I'm a good enough person to forgive you, but not stupid enough to trust you again.",good person forgive stupid trust,7/12/16 21:48,-0.04999999999999999,Other
7.52981e+17,We aren't afraid to say I love you. We are afraid of the response!,afraid love afraid response,7/12/16 21:39,-0.2333333333333333,Other
7.52976e+17,"i don't think people really understand how hard it is to explain what's going on in your head, when you don't even understant it yourself.",people understand explain head stant,7/12/16 21:19,0.0,Other
7.52973e+17,i became the person i said i'd never be.,person,7/12/16 21:07,0.0,S6_Feeling_Bad_About_Yourself
7.52972e+17,These WTF tattoos are cracking me up! Try explaining #4 to your parents... https://t.co/KOIWrg1IBH,wtf tattoos cracking explaining parents,7/12/16 21:05,-0.5,Other
7.5297e+17,she pretends like nothing happened because she wants people to see how strong she is. only she knows how painful and emotional she really is,pretends happened people strong painful emotional,7/12/16 20:56,-0.08888888888888889,S2_Feeling_Down
7.52969e+17,"No one notices your tears, no one notices your sadness, no one notices your pain. But they all notice your mistakes.",notices tears notices sadness notices pain notice mistakes,7/12/16 20:52,0.0,S6_Feeling_Bad_About_Yourself
7.52968e+17,"They hurt you so bad and they act like they care, they don't know what its like being you, they never had to deal with anything like this.",hurt bad care deal,7/12/16 20:50,-0.6999999999999998,S2_Feeling_Down
7.52962e+17,"Do you ever feel like breaking down, do you ever feel out of place? Like somehow, you just dont belong and no one really understands you.",feel breaking feel place dont belong understands,7/12/16 20:27,0.0,S2_Feeling_Down
7.52953e+17,"social anxiety is real, it's a mental illness. it hurts when people don't understand it and call you lazy. don't assume what you don't know.",social anxiety mental illness hurts people understand call lazy assume,7/12/16 19:48,-0.10555555555555556,S6_Feeling_Bad_About_Yourself
7.52942e+17,Wanna see a real-life Barbie doll? This is not Photoshopped! You've gotta see this to believe it.  https://t.co/OzIo9Qw5Fk,life barbie doll photoshopped 've,7/12/16 19:05,0.0,Other
7.52938e+17,Someone's smile doesnâ€™t always mean a person is happy. Sometimes it simply means they are strong enough to face their problems.,smile doesnt person happy simply strong face problems,7/12/16 18:48,0.5111111111111112,Other
7.52937e+17,Top Shocking Champions League Results - https://t.co/N8kVRLi4Gm https://t.co/Lg4cJ7r69h,top shocking champions league,7/12/16 18:47,-0.25,Other
7.52937e+17,Top Films Coming Out In 2014 - https://t.co/JeDFwTVg23 https://t.co/H7bmY2A60B,top films coming 2014,7/12/16 18:44,0.5,Other
7.52931e+17,"What hurts you today, makes you stronger tomorrow.",hurts stronger tomorrow,7/12/16 18:23,0.0,Other
7.52928e+17,Trophy Predictions For The 2013/14 Season - https://t.co/caeOiX51TE https://t.co/7jWkoVGZBP,trophy predictions 201314 season,7/12/16 18:11,0.0,Other
7.52928e+17,Things a Girl Should Never Send a Guy via Text - https://t.co/t3Y6wrqMVz https://t.co/Eptj9AsmkH,things girl send guy text,7/12/16 18:08,0.0,Other
7.52928e+17,Were're not broken just bent ~ @Pink ~,broken bent,7/12/16 18:08,-0.4,Other
7.52912e+17,"Uncovering their secrets, here are 15 popular brands with subliminal messages in their logos!https://t.co/QXEgkf1oVP",uncovering secrets 15 popular brands subliminal messages logos,7/12/16 17:05,0.6,Other
7.52882e+17,Check out Sexy Disney Pics! We think #1 would be a great tattoo! https://t.co/VbkEGm3Ddx,check sexy disney pics great tattoo,7/12/16 15:05,0.65,Other
7.52874e+17,"Letting go, not because you want to but because you have to!",letting,7/12/16 14:36,0.0,Other
7.52867e+17,"she doesn't want to be alone, but she's to scared to let anyone in.",scared,7/12/16 14:06,0.0,S2_Feeling_Down
7.5286e+17,An ugly personality destroys a beautiful face.,ugly personality destroys beautiful face,7/12/16 13:40,0.07500000000000001,Other
7.52851e+17,"instead of telling you how i feel, i sit on twitter and post tweets about it.",telling feel sit twitter post tweet,7/12/16 13:05,0.0,S1_little_interest
7.52837e+17,"If you don't know what it's like to be suicidal, you have no right to judge people who are!",suicidal judge people,7/12/16 12:10,0.0,S9_Suicidal_Thoughts
7.52818e+17,"sometimes we keep our feelings to ourselves, because we know nobody would ever understand.",feelings understand,7/12/16 10:51,0.0,S1_little_interest
7.52815e+17,Every time I put myself back together I watch myself fall apart again. And every single time is worse than before.,time watch fall single time worse,7/12/16 10:41,-0.2357142857142857,S2_Feeling_Down
7.52814e+17,"Nothing hurts more then being ignored, replaced, forgotten, and lied to.",hurts replaced forgotten lied,7/12/16 10:38,0.0,S6_Feeling_Bad_About_Yourself
7.5281e+17,"worst feeling in the world is knowing you did the best you could, and it still wasn't good enough.",worst feeling knowing good,7/12/16 10:21,-0.15000000000000002,S6_Feeling_Bad_About_Yourself
7.52804e+17,"""why are you sad?"" 
""i don't know anymore.""",sad,7/12/16 9:59,-0.5,S2_Feeling_Down
7.52803e+17,"The worst feeling is when someone makes you feel special, then suddenly leaves you hanging, and you have to act like you donâ€™t care at all.",worst feeling feel suddenly leaves hanging dont care,7/12/16 9:52,-0.5,S6_Feeling_Bad_About_Yourself
7.52794e+17,I really don't expect you to understand. But it hurts when you criticize me for something you know nothing about.,expect understand hurts criticize,7/12/16 9:18,0.0,S6_Feeling_Bad_About_Yourself
7.52792e+17,It's sad when you realize you aren't as important to someone as you thought you were.,sad realize thought,7/12/16 9:09,-0.5,S6_Feeling_Bad_About_Yourself
7.52775e+17,I hate the fact that I cry when I'm angry and that's the worst thing ever because you're trying to act tough and mean but instead you cry.,hate fact cry angry worst thing tough cry,7/12/16 8:01,-0.6722222222222222,S6_Feeling_Bad_About_Yourself
7.52769e+17,"i truly feel like everything i say or do is always wrong, like i'm a total disappointment to everyone, and all i ever do is let people down.",feel wrong total disappointment people,7/12/16 7:37,-0.3666666666666667,S6_Feeling_Bad_About_Yourself
7.52767e+17,do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoying so you just stay quiet,feel sad time talk hug feel annoying stay quiet,7/12/16 7:31,-0.43333333333333335,S6_Feeling_Bad_About_Yourself
7.52762e+17,"The most difficult phase of life is not when no-one understands you, it is when you don't understand yourself!",difficult phase life understands understand,7/12/16 7:10,-0.5,Other
7.52762e+17,"Social Anxiety is real, it's a mental illness. It hurts when people don't understand it n call you lazy. don't assume what you don't know!",social anxiety mental illness hurts people understand call lazy assume,7/12/16 7:09,-0.10555555555555556,S6_Feeling_Bad_About_Yourself
7.52758e+17,Wengerâ€™s Top Signings - https://t.co/CBfpXaagaT https://t.co/jeEtgbsv5o,wenger top signings,7/12/16 6:56,0.5,Other
7.52758e+17,Basic Rules For Beauty - https://t.co/ZwBtLIr614 https://t.co/I6qqD9ihMq,basic rules beauty,7/12/16 6:53,0.0,Other
7.52757e+17,Funniest Wedding Photos - https://t.co/zL1IOu7Twc https://t.co/Lh4ABOGhi5,funniest wedding photos,7/12/16 6:52,0.0,Other
7.52754e+17,"the awkward moment when you think you're important to someone, and you're not.",awkward moment,7/12/16 6:39,-0.6,S6_Feeling_Bad_About_Yourself
7.52739e+17,"Sometimes, we need to be hurt in order to grow. We must lose in order to gain. Sometimes, some lessons are learned best through pain.",hurt order grow lose order gain lessons learned pain,7/12/16 5:39,0.0,Other
7.52737e+17,"You know how you get sleepy after crying? It's like your mind is saying, ""You've suffered enough, it's time to shut down for a bit&amp;lt;3",sleepy crying mind suffered time shut bitamplt3,7/12/16 5:29,-0.2,S4_lassitute
7.52724e+17,"i don't want you to go to bed tonight feeling like you're nothing because. you're a priceless treasure. yes, i mean you reading this.",bed tonight feeling priceless treasure reading,7/12/16 4:39,1.0,S6_Feeling_Bad_About_Yourself
7.5272e+17,"overthinking killed my happiness,
insecurites killed my self esteem,
lies killed my trust.",thinking killed happiness securite killed esteem lies killed trust,7/12/16 4:25,0.02499999999999998,S2_Feeling_Down
7.52717e+17,You will never truly understand something until it actually happens to you.,understand,7/12/16 4:10,0.0,Other
7.52711e+17,i wish someone was afraid to lose me i'm always scared of losing people that i love but i doubt anyone would fight to keep me in their life.,afraid lose scared losing people love doubt fight life,7/12/16 3:49,-0.04999999999999999,S6_Feeling_Bad_About_Yourself
7.52711e+17,"You smile but you're not really happy, you ask but you don't want to know, you talk but you aren't saying anything.",smile happy talk,7/12/16 3:47,0.55,S2_Feeling_Down
7.5271e+17,Hope everyone is having a great Thursday&amp;lt;3,hope great thursday amplt3,7/12/16 3:44,0.8,Other
7.52699e+17,Someone's smile doesnâ€™t always mean a person is happy. Sometimes it simply means they are strong enough to face their problems.,smile doesnt person happy simply strong face problems,7/12/16 3:01,0.5111111111111112,Other
7.52691e+17,Always be there for the people who were always there for you.,people,7/12/16 2:27,0.0,Other
7.52679e+17,do you ever feel like no one actually likes you or wants to talk to you anymore.,feel likes talk,7/12/16 1:39,0.0,S6_Feeling_Bad_About_Yourself
7.52677e+17,"i hate that feeling when youâ€™re not necessarily sad, but you just feel really empty.",hate feeling sad feel empty,7/12/16 1:34,-0.46666666666666673,S1_little_interest
7.52664e+17,Hope someone or something makes you smile today&amp;lt;3,hope smile amplt3,7/12/16 0:42,0.3,Other
7.52642e+17,What hurts more than losing you is knowing you're not fighting to keep me!,hurts losing knowing fighting,7/11/16 23:15,0.0,S6_Feeling_Bad_About_Yourself
7.52641e+17,"When you have a good heart you help too much you trust too much., you give too much, you love too much and it always seems you hurt the most",good heart trust love hurt,7/11/16 23:08,0.6,S2_Feeling_Down
7.5264e+17,Do you sometimes just lay in your bed and think of how fucking lonely you've become?,lay bed fucking lonely 've,7/11/16 23:06,-0.09999999999999998,S6_Feeling_Bad_About_Yourself
7.53e+17,Hope your all having a great Wednesday&amp;lt;3,hope great wednesday amplt3,7/11/16 22:51,0.8,Other
7.52581e+17,"she might be laughing but deep inside she's hurting, she's trying to get her mind off things that make her upset by pretending to be fine.",laughing deep hurting mind things upset pretending fine,7/11/16 19:13,0.20833333333333334,S2_Feeling_Down
7.52577e+17,"Depression makes you numb, Anxiety makes you overthink everything. It's a vicious circle that never ever stops.",depression numb anxiety vicious circle stops,7/11/16 18:54,-0.8,S2_Feeling_Down
7.52575e+17,Nelson Mandela - Quotes from the Legend. - https://t.co/rX3DhSvj2y https://t.co/MU40scuvug,nelson mandela quotes legend,7/11/16 18:47,0.0,Other
7.5257e+17,"They hurt you so bad and they act like they care, they don't know what its like being you, they never had to deal with anything like this.",hurt bad care deal,7/11/16 18:26,-0.6999999999999998,S2_Feeling_Down
7.52567e+17,"Not all scars show, not all wounds heal. Sometimes you can't always see the pain someone feels.",scars wounds heal pain feels,7/11/16 18:17,0.0,S2_Feeling_Down
7.52563e+17,Amazing Skin Clearing Food - https://t.co/SOLpDngetf https://t.co/Z5Vwv08NwX,amazing skin clearing food,7/11/16 18:01,0.6000000000000001,Other
7.52563e+17,Every day Look - Less is Better - https://t.co/xQf1D4eBSZ https://t.co/Ze7tNbVkKE,day,7/11/16 18:00,0.0,Other
7.52537e+17,it's hard to act okay when everything seems so broken.,broken,7/11/16 16:18,-0.4,S2_Feeling_Down
7.52523e+17,do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoying so you just stay quiet,feel sad time talk hug feel annoying stay quiet,7/11/16 15:22,-0.43333333333333335,S6_Feeling_Bad_About_Yourself
7.52501e+17,Depression is like a war. You either win or you die trying.,depression war win die,7/11/16 13:52,0.8,S2_Feeling_Down
7.52494e+17,"Never feel sad over someone who gave up on you, feel sorry for them because they gave up on someone who would have never given up on them.",feel sad feel,7/11/16 13:27,-0.5,Other
7.52454e+17,"she's hurt, but she knows you don't care so she hides it.",hurt care hides,7/11/16 10:48,0.0,S6_Feeling_Bad_About_Yourself
7.52436e+17,Every time I put myself back together I watch myself fall apart again. And every single time is worse than before.,time watch fall single time worse,7/11/16 9:33,-0.2357142857142857,S2_Feeling_Down
7.52424e+17,"Crying doesn't always mean you're weak, it just means you've been strong for too long.",crying weak 've strong,7/11/16 8:47,-0.04722222222222222,Other
7.52411e+17,"when that one person you thought would never hurt you, hurts you, and it destroys your trust, you will never ever be the same person again..",person thought hurt hurts destroys trust person,7/11/16 7:54,0.0,S2_Feeling_Down
7.52409e+17,Depression isn't something you choose. Depression chooses you. And it doesn't care who you are!,depression choose depression chooses care,7/11/16 7:47,0.0,S2_Feeling_Down
7.52401e+17,It's okay to walk out of someone's life if you feel like you don't belong there anymore.,walk life feel belong,7/11/16 7:16,0.0,Other
7.524e+17,People can fake their smiles but they can never know how to fake their tears and their feelings!,people fake smiles fake tears feelings,7/11/16 7:12,-0.5,Other
7.52398e+17,"When you love something, it becomes a part of you. The scars may fade, but it'll never truly go away. Because it's a part of your story now.",love scars fade story,7/11/16 7:03,0.5,Other
7.52391e+17,Tips For A Flat Stomach - https://t.co/oCtkh4CeWB https://t.co/Uc3Z2gJMdt,tips flat stomach,7/11/16 6:36,-0.025,Other
7.5238e+17,"you can only be so strong for so long until you reach a point where you break physically, mentally, emotionally.",strong reach point break physically mentally emotionally,7/11/16 5:51,0.21666666666666665,S2_Feeling_Down
7.5237e+17,"Being strong isn't a lifestyle, being strong is standing up for yourself when everyone else is trying to put you down.",strong lifestyle strong standing,7/11/16 5:14,0.4333333333333333,Other
7.52367e+17,"It's never too late to learn, but sometimes we learn when it's too late!",late learn learn late,7/11/16 4:59,-0.3,Other
7.5236e+17,If youâ€™re mad at me please just tell me what i did wrong instead of ignoring me.,mad wrong ignoring,7/11/16 4:34,-0.5625,Other
7.52343e+17,Hey guys my twitter account has been fixed! Yeeppyyy&amp;lt;3,hey guys twitter account fixed yeeppyyyamplt3,7/11/16 3:25,0.1,Other
7.52317e+17,"have you ever read or come across something that kills you on the inside and you're kinda just like ""oh."" and it just ruins your entire day?",read kills kinda ruins entire day,7/11/16 1:41,-0.075,S2_Feeling_Down
7.52316e+17,"happiness scares people because as soon as you get excited, things tend to fall apart and go wrong.",happiness scares people excited things tend fall wrong,7/11/16 1:40,0.19166666666666665,S2_Feeling_Down
7.52311e+17,"I act like I'm fine, and everyone thinks I'm okay, but when the lights are off and I'm all alone, that's when the tears start to fall.",fine thinks lights tears start fall,7/11/16 1:19,0.4166666666666667,S2_Feeling_Down
7.52307e+17,The way you treat yourself sets the standard for others on how you demand to be treated. Don't settle for anything other than respect.,treat sets standard demand treated settle respect,7/11/16 1:04,0.0,Other
7.52297e+17,"You're afraid to tell people how you feel because you fear rejection, so you bury it deep inside yourself where it only destroys you more.",afraid people feel fear rejection bury deep destroys,7/11/16 0:21,-0.3,S6_Feeling_Bad_About_Yourself
7.52295e+17,Everybody has gone through something that has changed them in a way that they could never go back to the person they once were!,changed person,7/11/16 0:16,0.0,Other
7.52288e+17,"Iâ€™m sad, hurt, angry, mad, disappointed. But you know what? Iâ€™ll put on a smile and move on. It will hurt but I will survive.",sad hurt angry mad disappointed smile move hurt survive,7/10/16 23:45,-0.41500000000000004,Other
7.52284e+17,"Anyone can give up, it's the easiest thing ever. But to hold it together when everyone else thinks you'd fall apart is true strength.",easiest thing hold thinks 'd fall strength,7/10/16 23:29,0.0,Other
7.52273e+17,even my best isn't good enough.,good,7/10/16 22:48,0.7,S6_Feeling_Bad_About_Yourself
7.5226e+17,"I kinda feel stupid cos some one famous followed me,  but i have know idea who it is! Need do some investigating hehe&amp;lt;3",kinda feel stupid famous idea investigating heheamplt3,7/10/16 21:55,-0.14999999999999997,Other
7.52257e+17,"it's ironic how you can smile on the outside, but die on the inside at the same time..",ironic smile die time,7/10/16 21:43,0.25,S2_Feeling_Down
7.52253e+17,"I still feel nervous getting close to people, because I think they will just eventually walk out of my life, no matter how close we are!",feel nervous people eventually walk life matter,7/10/16 21:26,0.0,S6_Feeling_Bad_About_Yourself
7.52252e+17,"i'm sensitive, i over think every little thing, and i care way too much.",sensitive thing care,7/10/16 21:22,0.1,S2_Feeling_Down
7.52227e+17,"If I treated you the way you treated me, you would of walk away a long time ago!",treated treated walk time,7/10/16 19:44,0.0,Other
7.52221e+17,Do you ever feel like you're just not wanted?,feel wanted,7/10/16 19:21,0.0,S6_Feeling_Bad_About_Yourself
7.52218e+17,"No one notices your tears, no one notices your sadness, no one notices your pain. But they all notice your mistakes.",notices tears notices sadness notices pain notice mistakes,7/10/16 19:09,0.0,S6_Feeling_Bad_About_Yourself
7.52214e+17,Footballer and Celebrity Lookalikes - https://t.co/VaiJnkAnqX https://t.co/W00lePReMU,footballer celebrity lookalikes,7/10/16 18:52,0.0,Other
7.52213e+17,Foods To Eat That Will Wake You Up - https://t.co/sipsexH0xL https://t.co/qP8DnrckZJ,foods eat wake,7/10/16 18:49,0.0,Other
7.52211e+17,10 Beautiful and Healthy Snacks - https://t.co/C7dLiMLyMv https://t.co/IQOCwZmi45,10 beautiful healthy snacks,7/10/16 18:41,0.675,Other
7.52208e+17,Hobbies All Girls Should Get Into - https://t.co/Be1OQnmJkR https://t.co/tgrqPKLjPr,hobbies girls,7/10/16 18:29,0.0,Other
7.52207e+17,"No one notices your tears, no one notices your sadness, no one notices your pain. But they always notice your mistakes.",notices tears notices sadness notices pain notice mistakes,7/10/16 18:25,0.0,S6_Feeling_Bad_About_Yourself
7.52204e+17,7 Cult Movies that Will Make You Laugh - https://t.co/5K2OQRW5N0 https://t.co/S310epiK1K,cult movies laugh,7/10/16 18:13,0.3,Other
7.52204e+17,"no one really knows how you feel, and that's the problem.",feel problem,7/10/16 18:12,0.0,S2_Feeling_Down
7.52184e+17,"you can only be so strong for so long until you reach a point where you break physically, mentally, emotionally.",strong reach point break physically mentally emotionally,7/10/16 16:55,0.21666666666666665,S2_Feeling_Down
7.52182e+17,One song a thousand memories.,song memories,7/10/16 16:47,0.0,Other
7.52181e+17,"Guys I'm not saying all Anonymous acc are bad, there're are so many good ones, that help n are amazing. Just the ones i had had trouble with",guys anonymous acc bad good amazing trouble,7/10/16 16:42,0.10000000000000005,Other
7.5218e+17,Everyday is a battle for some people. Just because you aren't suffering doesn't give you the right to make fun of the people who are!,everyday battle people suffering fun people,7/10/16 16:39,0.04999999999999999,Other
7.52176e+17,There are enough bullies out here trying to tear you down. Don't be one of them.,bullies tear,7/10/16 16:22,0.0,Other
7.52175e+17,Everyone wants to feel important to someone!,feel,7/10/16 16:16,0.0,Other
7.5216e+17,"i'm not the same anymore. i'll admit it, a lot of shit got to me.",admit lot shit,7/10/16 15:18,-0.2,S2_Feeling_Down
7.52159e+17,i hate getting flashbacks from things i don't want to remember.,hate flashbacks things remember,7/10/16 15:16,-0.8,Other
7.52145e+17,i'm that type of person who will always be there for you when you need someone to talk to even if we haven't talked to each other in months.,type person talk talked months,7/10/16 14:17,0.0,Other
7.52136e+17,Shout out go follow @TAABullying great account&amp;lt;3,shout follow great account amplt3,7/10/16 13:44,0.8,Other
